date,TweetVolumeDaily,ln_tweetsDaily,H_daily,meanAbsPolarityDaily,meanPolarityDaily,meanSubjectivityDaily,stdAbsPolarityDaily,stdPolarityDaily,stdSubjectivityDaily,pressConf,month,EconBulletin,speechOtherBoard,speechPresident,n,n2,MonPolAccounts,tweetECB,whatever,dow,dec24,dec25,dec26,dec31,jan01,may01,may09,nov01,oct03,easterSun,easterMon,goodfriday,goodsat,ascension,whitMon,corpus
01jan2017,3,2.0794415,0.33333334,0.9,.2333333333333333,0,.1414213562373095,.8806563209081938,0,0,1,0,0,0,1828,3341584,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
02jan2017,17,3.0910425,0.065743946,0.488235294,.2529411764705882,0,.3724045127375156,.5595351506161937,0,0,1,0,0,0,1829,3345241,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03jan2017,26,3.3672957,0.044378702,.2884615384615384,.2346153846153846,0,.4060380079565526,.4393546908577376,0,0,1,0,0,0,1830,3348900,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04jan2017,15,2.8903718,0.06666667,.2633333333333333,0.036666667,0.066666667,.3598456459218159,.4443972197132751,.2494438257849295,0,1,0,0,0,1831,3352561,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05jan2017,13,4.4543471,0.07692308,.2288461538461538,.2288461538461538,.2307692307692308,.3022107889317414,.3022107889317414,.4213250442347432,0,1,0,0,0,1832,3356224,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06jan2017,5,1.6094379,0.2,0.14,0.14,0,0.28,0.28,0,0,1,0,0,0,1833,3359889,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07jan2017,5,2.0794415,0.28,0.17,0.17,0,.2712931993250107,.2712931993250107,0,0,1,0,0,0,1834,3363556,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08jan2017,55,4.2195077,0.034049585,0.087272727,0.010909091,0.018181818,.2537389821733746,.2681063067806073,0.133608531,0,1,0,0,0,1835,3367225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09jan2017,11,2.7080503,0.10743802,.2409090909090909,-0.15,0,0.385426671,.4290581651605165,0,0,1,0,0,0,1836,3370896,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10jan2017,72,4.5538769,0.026620371,0.066666667,-0.047222222,0.013888889,.2248456260538672,.2297173518226151,.1170298579607828,0,1,0,0,0,1837,3374569,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11jan2017,46,4.1271343,0.02362949,.1978260869565217,-0.093478261,0.02173913,.3807824498346521,0.418798579,.1458305202717253,0,1,0,0,0,1838,3378244,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12jan2017,41,4.0604429,0.029149314,.1109756097560976,-0.02804878,0,.2920725342423943,.3111835746511361,0,0,1,0,0,0,1839,3381921,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13jan2017,27,3.9512436,0.037037037,0.241358025,0.05617284,0.037037037,.3565198258464913,0.426854418,.1888525745775105,0,1,0,0,0,1840,3385600,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14jan2017,15,3.8286414,0.15555556,.3666666666666666,-0.006666667,0.066666667,0.402768199,.5446303537466692,.2494438257849295,0,1,0,0,0,1841,3389281,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15jan2017,23,3.2580965,0.13421549,.2391304347826087,-0.030434783,0,.3691813863539787,.4388074576361786,0,0,1,0,0,0,1842,3392964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16jan2017,14,3.4657359,0.081632659,.1714285714285714,.1714285714285714,0.071428571,.3347249861102851,.3347249861102851,.2575393768188563,0,1,0,0,0,1843,3396649,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17jan2017,7,1.9459101,0.14285715,.1428571428571428,.1428571428571428,0,.3499271061118826,.3499271061118826,0,0,1,0,0,0,1844,3400336,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18jan2017,23,3.2188759,0.043478262,.3369565217391304,0.25,0,0.392377755,.4527692569068707,0,0,1,0,0,0,1845,3404025,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19jan2017,222,5.6312118,0.012255499,.1487237237237237,-0.026801802,0.006006006,.3162469523689202,.3484430287737977,0.052121787,1,1,0,0,0,1846,3407716,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20jan2017,45,4.0775375,0.031111112,.1855555555555556,0.03,0.02962963,.3525497950994885,.3972684510783887,.1543160493037012,0,1,0,1,0,1847,3411409,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21jan2017,12,2.5649493,0.083333336,.2666666666666667,-0.1,0.041666667,0.396512575,.4672615256292061,.1381926995981416,0,1,0,0,0,1848,3415104,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22jan2017,11,2.8903718,0.20661159,.3636363636363636,.1545454545454545,0,.4563147384162249,.5626457570566797,0,0,1,0,0,0,1849,3418801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23jan2017,42,4.2766662,0.024943311,.4214285714285714,-0.204761905,0.05952381,.3577613691819054,.5134859301417271,.1619222679611363,0,1,0,1,1,1850,3422500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24jan2017,80,4.9836068,0.020312501,.2211458333333333,-0.141770833,0.016666667,.3609472100665986,.3988601244440562,0.085796918,0,1,0,0,0,1851,3426201,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25jan2017,55,4.2341065,0.025454545,.1581818181818182,-0.078181818,0,.3251242610510127,0.353008323,0,0,1,0,0,0,1852,3429904,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26jan2017,26,3.9120231,0.041420121,.1807692307692308,0.038461538,0.051282051,.3308139504653412,.3750147926076466,.2002628122027346,0,1,0,1,0,1853,3433609,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27jan2017,31,3.7841897,0.034339227,.3532258064516129,-0.243548387,0.025806452,.4516877818109018,.5191093388903776,.1413477567755268,0,1,0,0,0,1854,3437316,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28jan2017,18,4.2195077,0.10493828,.2666666666666667,0.25,0.055555556,.3507927529974865,0.362859018,.2290614236454256,0,1,0,0,0,1855,3441025,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29jan2017,6,2.1972246,0.22222224,.1166666666666667,.1166666666666667,0,.2608745973749755,.2608745973749755,0,0,1,0,0,0,1856,3444736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30jan2017,42,4.4308167,0.029478459,.2410714285714286,.1101190476190476,0.095238095,.3581459128594925,.4174418808923015,.2725124557680858,0,1,0,0,0,1857,3448449,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31jan2017,77,4.8121843,0.024456063,.2857142857142857,0.079220779,0.064935065,.3974641324058877,.4830470554201136,.2464112462468868,0,1,0,1,1,1858,3452164,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01feb2017,31,3.6109178,0.038501557,.4661290322580645,.3983870967741935,0.048387097,.3917263480259824,.4604492671027312,.1948878382837834,0,2,0,0,0,1859,3455881,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02feb2017,46,4.5849676,0.030245747,.1032608695652174,0.001086957,0.032608696,.2658869843915064,.2852323862707278,.1615877037752011,0,2,1,1,1,1860,3459600,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03feb2017,25,4.2766662,0.039999999,0.238,0.01,0.08,.3776982922916119,.4463182720884279,.2712931993250107,0,2,0,1,0,1861,3463321,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04feb2017,27,3.6888795,0.097393684,.3296296296296297,0.022222222,0.055555556,.4384862976150555,.5481168659742482,.2078698548207746,0,2,0,0,0,1862,3467044,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05feb2017,65,5.2417469,0.026272191,0.026153846,-0.026153846,0,.1491276408129555,.1491276408129555,0,0,2,0,0,0,1863,3470769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06feb2017,192,5.8200831,0.008517795,.1419270833333333,-0.007552083,0.002604167,.3237957414530953,.3534543042657609,0.035990299,0,2,0,1,1,1864,3474496,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07feb2017,46,4.7184987,0.02362949,.1673913043478261,0.093478261,0.032608696,.3249109227934213,.3533394561417402,.1615877037752011,0,2,0,0,0,1865,3478225,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08feb2017,25,4.0073333,0.046399999,0.328,-0.005333333,0.050666667,.4213924009228875,.5339729497934432,.1423985018647785,0,2,0,0,0,1866,3481956,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09feb2017,35,4.1588831,0.040000003,.1057142857142857,.1057142857142857,0.028571429,.2975546597017161,.2975546597017161,.1665986255670086,0,2,0,0,0,1867,3485689,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10feb2017,22,3.1780539,0.04958678,.2931818181818182,.1886363636363636,0.059090909,.3897246856160287,.4497301762223197,.1922571452959691,0,2,0,1,0,1868,3489424,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11feb2017,16,2.9444389,0.1875,0.20625,-0.03125,0.14375,.3091697551507908,.3703355741756387,.3121873435935544,0,2,0,0,0,1869,3493161,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12feb2017,6,2.1972246,0.16666667,.6166666666666667,.3833333333333333,0,.4487637339278754,.6593346814950827,0,0,2,0,0,0,1870,3496900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13feb2017,9,2.3025851,0.13580248,.6000000000000001,.4444444444444444,0,0.439696865,.5964918013986465,0,0,2,0,0,0,1871,3500641,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14feb2017,15,3.1780539,0.06666667,.2066666666666667,0.073333333,0.017777778,.3974362282877035,.4419150245113748,0.066518354,0,2,0,0,0,1872,3504384,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15feb2017,15,2.8903718,0.06666667,0.34,-0.06,0.066666667,.3860915262818735,.5109468335029259,.2494438257849295,0,2,0,0,0,1873,3508129,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16feb2017,7,1.9459101,0.22448982,.2857142857142857,-0.285714286,0,.4517539514526256,.4517539514526256,0,0,2,0,1,0,1874,3511876,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17feb2017,27,4.1271343,0.13854596,.2950617283950617,-0.043209877,0.086419753,.3676981791117757,.4694638229456209,0.265934065,0,2,0,0,0,1875,3515625,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18feb2017,4,1.6094379,0.25,0.5125,-0.0125,0,.3747916087641238,.6347981962797311,0,0,2,0,0,0,1876,3519376,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19feb2017,16,3.2958369,0.078125,0.09375,-0.09375,0,.2633171804117612,.2633171804117612,0,0,2,0,0,0,1877,3523129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20feb2017,46,4.6728287,0.027410209,.1217391304347826,0.05,0.043478261,.2867835447027727,.3075145807783828,.2039311199923231,0,2,0,0,0,1878,3526884,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21feb2017,20,4.0943446,0.055000003,0.305,0.105,0.05,.4248234927590516,.5123231402152356,.2179449471770337,0,2,0,0,0,1879,3530641,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22feb2017,18,3.5263605,0.074074075,.1722222222222222,.1722222222222222,0.083333333,.3367418324598164,.3367418324598164,0.25,0,2,0,0,0,1880,3534400,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23feb2017,45,4.0775375,0.023209877,0.35,-0.001111111,0.022222222,.4077035960378841,.5373276352974234,.1474055462380178,0,2,0,1,0,1881,3538161,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24feb2017,20,3.4965076,0.23499998,0.245,-0.035,0,0.33387872,.4126439142893059,0,0,2,0,0,0,1882,3541924,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25feb2017,4,1.7917595,0.25,0.3,0.05,0,.3082207001484488,.4272001872658765,0,0,2,0,0,0,1883,3545689,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26feb2017,4,1.3862944,0.25,0.25,-0.25,0,.4330127018922193,.4330127018922193,0,0,2,0,0,0,1884,3549456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27feb2017,14,3.1780539,0.1122449,.3642857142857143,.2214285714285714,0.023809524,.4745029622926392,0.555721631,0.085846459,0,2,0,0,0,1885,3553225,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28feb2017,16,2.9444389,0.0859375,0.159375,0.034375,0,.3359774685525801,.3702696441446423,0,0,2,0,0,0,1886,3556996,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01mar2017,30,3.7376697,0.040000003,.1866666666666666,0.006666667,0.016666667,.3549491356362048,.4009848985795959,0.089752747,0,3,0,0,0,1887,3560769,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02mar2017,38,4.1108737,0.033240996,.3013157894736842,.1565789473684211,0.013157895,.4335421490626377,.5042152647837995,0.080036349,0,3,0,1,0,1888,3564544,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03mar2017,26,3.6375861,0.041420121,.2865384615384615,.1019230769230769,0,.3945683357767487,.4768649158084436,0,0,3,0,0,0,1889,3568321,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04mar2017,4,1.6094379,0.25,0.425,0.075,0,.4380353866983808,.6057020719792858,0,0,3,0,0,0,1890,3572100,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05mar2017,15,3.0910425,0.06666667,.2266666666666667,.2266666666666667,0,.3837823457233134,.3837823457233134,0,0,3,0,0,0,1891,3575881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06mar2017,24,3.6375861,0.048611116,.1770833333333333,0.09375,0.041666667,.3505885428659769,.3814207268009085,.1998263134713634,0,3,0,0,0,1892,3579664,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07mar2017,21,3.1780539,0.06122449,.2357142857142857,.1071428571428571,0.087301587,.3569523301316221,.4141214781189884,.2391510979891963,0,3,0,0,0,1893,3583449,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08mar2017,27,3.583519,0.11934157,.1611111111111111,-0.098148148,0.037037037,.2894225839473579,.3163687140621071,.1888525745775105,0,3,0,0,0,1894,3587236,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09mar2017,217,5.5984221,0.014631867,.2086021505376344,0.034101382,0.008294931,.3661429606378683,.4200150241907586,0.072004516,1,3,0,0,0,1895,3591025,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10mar2017,51,4.1271343,0.052672051,.2313725490196078,-0.094117647,0.019607843,.3466875160086496,.4060386172621872,.1386483884679505,0,3,0,0,0,1896,3594816,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11mar2017,14,2.7080503,0.071428575,.2660714285714286,.2660714285714286,0.071428571,.3867916501325292,.3867916501325292,.2575393768188564,0,3,0,0,0,1897,3598609,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12mar2017,12,2.8903718,0.097222231,.1833333333333333,.1833333333333333,0.041666667,.3337497399083464,.3337497399083464,.1381926995981416,0,3,0,0,0,1898,3602404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13mar2017,34,3.6109178,0.041522492,.1323529411764706,0.008823529,0.058823529,0.249671064,0.282444838,.2352941176470589,0,3,0,1,1,1899,3606201,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14mar2017,15,3.0445225,0.06666667,.1566666666666667,-0.11,0.1,.3419876540981495,0.359722115,0.27080128,0,3,0,0,0,1900,3610000,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15mar2017,13,3.0910425,0.07692308,.3923076923076923,-0.261538462,0.076923077,.4318324790249436,.5215191736846404,.2664693550105966,0,3,0,0,0,1901,3613801,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16mar2017,24,3.3672957,0.076388896,0.325,-0.008333333,0.041666667,.4293891009329416,.5384519993050036,.1998263134713634,0,3,0,1,0,1902,3617604,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17mar2017,26,3.583519,0.10650889,.2576923076923077,-0.203846154,0,.4280304418748714,.4561382796669391,0,0,3,0,0,0,1903,3621409,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18mar2017,6,2.0794415,0.22222224,.3333333333333333,-0.333333333,0,.4714045207910317,.4714045207910317,0,0,3,0,0,0,1904,3625216,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19mar2017,7,2.1972246,0.14285715,0.1,-0.1,.1285714285714286,.2449489742783178,.2449489742783178,.3149343955006943,0,3,0,0,0,1905,3629025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20mar2017,9,2.4849067,0.11111111,0.35,0.094444444,0,.4618802153517007,.5717635702341604,0,0,3,0,0,0,1906,3632836,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21mar2017,11,2.4849067,0.10743802,.1818181818181818,0,0,.3856946079199349,.4264014327112209,0,0,3,0,0,0,1907,3636649,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22mar2017,12,2.5649493,0.083333336,0.029166667,-0.029166667,0,0.09673489,0.09673489,0,0,3,0,1,0,1908,3640464,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23mar2017,15,3.0445225,0.093333341,0.18,-0.046666667,0,.3655133376499413,0.40474958,0,0,3,1,1,0,1909,3644281,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24mar2017,18,3.0445225,0.074074075,.1027777777777778,-0.008333333,0,.2917724675830572,.3092329219213246,0,0,3,0,0,0,1910,3648100,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25mar2017,6,1.7917595,0.16666667,0.4,-0.166666667,0,.4123105625617661,.5497474167490214,0,0,3,0,0,0,1911,3651921,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26mar2017,15,3.0445225,0.10222223,.2166666666666667,.2166666666666667,0.066666667,0.364996195,0.364996195,.2494438257849295,0,3,0,0,0,1912,3655744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27mar2017,21,3.2580965,0.047619049,0.119047619,0.071428571,0.071428571,.3049106779729929,0.319438282,.2332847374079216,0,3,0,1,0,1913,3659569,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28mar2017,7,2.0794415,0.14285715,0.1,0.1,.1428571428571428,.2449489742783178,.2449489742783178,.3499271061118826,0,3,0,1,0,1914,3663396,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29mar2017,7,2.0794415,0.14285715,0.035714286,0.035714286,0.071428571,0.087481777,0.087481777,.1749635530559413,0,3,0,1,0,1915,3667225,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30mar2017,16,3.4011974,0.0703125,.2020833333333333,.1583333333333333,0.041666667,.3347301462870252,.3575087411518773,.1613743060919757,0,3,0,1,0,1916,3671056,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31mar2017,14,2.8903718,0.081632659,.3642857142857143,.2642857142857143,0,0.431950961,.4994384601832383,0,0,3,0,1,0,1917,3674889,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01apr2017,3,1.6094379,0.33333334,.4666666666666666,0,0,.3299831645537222,.5715476066494082,0,0,4,0,0,0,1918,3678724,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02apr2017,22,3.2580965,0.32231408,.2568181818181818,-0.065909091,0,.3705939503460059,.4460397362130326,0,0,4,0,0,0,1919,3682561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03apr2017,20,3.8286414,0.050000001,0.54,-0.34,0,.4493328387732194,.6147357155721472,0,0,4,0,1,0,1920,3686400,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04apr2017,39,3.8918202,0.06771861,.3358974358974359,-0.01025641,0.038461538,0.408711032,.5289296748344215,.1748484832946905,0,4,0,1,1,1921,3690241,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05apr2017,12,2.7725887,0.097222231,.3916666666666667,0.275,0.083333333,.4698551786336816,.5463896655928502,.2763853991962833,0,4,0,0,0,1922,3694084,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06apr2017,82,4.5643482,0.018738845,.1835365853658537,0.088414634,0.024390244,.3670128991925299,.4007081217173316,.1542574468374818,0,4,0,1,1,1923,3697929,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07apr2017,32,4.0253515,0.03515625,.1916666666666667,-0.076041667,0.045833333,.3474860109094722,.3894872319081133,0.147608247,0,4,0,0,0,1924,3701776,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08apr2017,6,1.7917595,0.16666667,0.45,.1166666666666667,0,.4609772228646444,.6335525936249403,0,0,4,0,1,0,1925,3705625,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09apr2017,24,3.2580965,0.09375,.2229166666666667,-0.01875,0.020833333,.3310271787263933,0.3986468,0.099913157,0,4,0,0,0,1926,3709476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10apr2017,6,2.4849067,0.16666667,0.45,-0.116666667,0,.4609772228646444,.6335525936249403,0,0,4,0,1,0,1927,3713329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11apr2017,8,2.0794415,0.125,0.2125,0.2125,0.125,0.37562448,0.37562448,.3307189138830738,0,4,0,0,0,1928,3717184,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12apr2017,11,2.3978953,0.090909094,.1272727272727273,0,0,.2699862255439545,.2984810028978546,0,0,4,0,0,0,1929,3721041,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13apr2017,11,2.7725887,0.1570248,.2636363636363636,.2636363636363636,0.045454545,.3649974527251769,.3649974527251769,.1437398936440172,0,4,0,0,0,1930,3724900,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14apr2017,40,3.713572,0.065000005,0.0975,-0.0025,0,.2928203374084525,0.308615862,0,0,4,0,0,0,1931,3728761,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15apr2017,10,2.7080503,0.1,0.17,-0.03,0,.3465544690232691,.3848376280978771,0,0,4,0,0,0,1932,3732624,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16apr2017,1,0,1,1,1,0,0,0,0,0,4,0,0,0,1933,3736489,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17apr2017,3,1.0986123,0.33333334,0,0,0,0,0,0,0,4,0,0,0,1934,3740356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18apr2017,7,2.1972246,0.18367349,0.1,0.1,0,.2449489742783178,.2449489742783178,0,0,4,0,0,0,1935,3744225,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19apr2017,5,1.7917595,0.2,0.14,0.14,0,0.28,0.28,0,0,4,0,1,0,1936,3748096,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20apr2017,12,2.7080503,0.083333336,.1069444444444444,.1069444444444444,0.041666667,.2100989992983613,.2100989992983613,.1381926995981416,0,4,0,1,0,1937,3751969,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21apr2017,12,3.6635616,0.083333336,0.2125,0.045833333,0,.3488821434238216,.4059240145095576,0,0,4,0,0,0,1938,3755844,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22apr2017,3,1.0986123,0.33333334,.2333333333333333,.2333333333333333,0,.3299831645537222,.3299831645537222,0,0,4,0,0,0,1939,3759721,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23apr2017,10,2.5649493,0.18000001,0.34,0,0,.4270831300812524,.5458937625582472,0,0,4,0,0,0,1940,3763600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24apr2017,9,2.5649493,0.11111111,.2833333333333333,-0.127777778,0,.4068851871911233,.4790680252735577,0,0,4,0,0,0,1941,3767481,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25apr2017,7,2.0794415,0.18367349,.2547619047619047,.1976190476190476,0.071428571,0.329346911,.3664965591805146,.1749635530559413,0,4,0,0,0,1942,3771364,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26apr2017,14,2.8903718,0.081632659,.2119047619047619,-0.011904762,0.095238095,.3456319592386756,.4052448099717876,.2651316363252392,0,4,0,0,0,1943,3775249,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27apr2017,182,5.5645204,0.015879726,.3324175824175824,0.040659341,0.023626374,.4229912857527056,0.536441884,.1442755032668173,1,4,0,0,0,1944,3779136,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28apr2017,78,4.5108595,0.027284682,.2147435897435897,-0.050641026,0,.3652457000886765,.4206598593772116,0,0,4,0,1,0,1945,3783025,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29apr2017,9,2.6390574,0.11111111,.1888888888888889,.1888888888888889,0,.3603838831161523,.3603838831161523,0,0,4,0,0,0,1946,3786916,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30apr2017,20,3.5553482,0.060000002,0.63,0.63,0,0.21,0.21,0,0,4,0,0,0,1947,3790809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
