date,TweetVolumeDaily,ln_tweetsDaily,H_daily,meanAbsPolarityDaily,meanPolarityDaily,meanSubjectivityDaily,stdAbsPolarityDaily,stdPolarityDaily,stdSubjectivityDaily,pressConf,month,EconBulletin,speechOtherBoard,speechPresident,n,n2,MonPolAccounts,tweetECB,whatever,dow,dec24,dec25,dec26,dec31,jan01,may01,may09,nov01,oct03,easterSun,easterMon,goodfriday,goodsat,ascension,whitMon,corpus,F1_pressConf,F2_pressConf,F3_pressConf,F4_pressConf,F5_pressConf,L1_pressConf,L2_pressConf,L3_pressConf,date_2
11nov2017,4,1.7917595,.25,.25,.25,0,.4330127018922193,.4330127018922193,0,0,11,0,0,0,2142,4588164,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2142
12nov2017,10,2.8332133,.16000001,.2175,.0775,.05,.265941722939444,.3347013594235912,.15,0,11,0,0,0,2143,4592449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143
13nov2017,18,3.0910425,.055555556,.3636574074074074,.1747685185185185,0,.3957889974087477,.5082829973222998,0,0,11,0,1,0,2144,4596736,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2144
14nov2017,46,4.2195077,.030245747,.1892210144927536,.1019021739130435,.036231884057971,.3491628360177749,.3838427091054856,.1386313512297753,0,11,0,1,0,2145,4601025,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2145
15nov2017,29,3.5263605,.048751488,.1074712643678161,.0591954022988506,.0114942528735632,.2833700519444748,.2972281335111275,.0608218692198756,0,11,0,0,0,2146,4605316,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146
16nov2017,32,3.871201,.0390625,.3611979166666667,-.0174479166666667,0,.4142094701169309,.5492986349362994,0,0,11,0,1,0,2147,4609609,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2147
17nov2017,106,4.9126549,.013883945,.2859276729559748,-.012185534591195,.0487421383647799,.3577795984961072,.4578344548073917,.1873445982591836,0,11,0,1,1,2148,4613904,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2148
18nov2017,19,3.4965076,.11911358,.45,.2236842105263158,0,.4676368361520677,.6092204728072872,0,0,11,0,0,0,2149,4618201,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2149
19nov2017,22,3.6109178,.082644634,.1284090909090909,-.0261363636363636,.0113636363636364,.2788262181312141,.3058591915266278,.0520747238063164,0,11,0,0,0,2150,4622500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150
20nov2017,58,4.3438053,.034482758,.221264367816092,-.0333333333333333,0,.3664810541622165,.4267964062803168,0,0,11,0,1,1,2151,4626801,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2151
21nov2017,31,3.8066626,.036420394,.3551075268817204,-.1416666666666667,.0403225806451613,.4425340307437216,.5494254085586983,.1806883588903878,0,11,0,0,0,2152,4631104,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2152
22nov2017,32,3.8918202,.033203125,.490625,-.171875,.0104166666666667,.4215739666713305,.6236156543697408,.0579975454461461,0,11,0,0,0,2153,4635409,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153
23nov2017,36,3.713572,.041666668,.1756944444444445,.0256944444444445,0,.3424526584835765,.3840340566093096,0,0,11,0,0,0,2154,4639716,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2154
24nov2017,14,2.9444389,.081632659,.2330357142857143,.2116071428571429,.2857142857142857,.3705572282910907,.3831980175617631,.4517539514526256,0,11,0,1,0,2155,4644025,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2155
25nov2017,2,.69314718,.5,0,0,0,0,0,0,0,11,0,0,0,2156,4648336,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156
26nov2017,9,2.3025851,.18518519,.4305555555555556,.4305555555555556,0,.4536545702798578,.4536545702798578,0,0,11,0,0,0,2157,4652649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2157
27nov2017,13,2.7080503,.12426036,.4153846153846154,0,.0448717948717949,.4486666637359288,.6114295984380818,.1064951777297189,0,11,0,0,0,2158,4656964,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2158
28nov2017,9,2.5649493,.11111111,.4148148148148148,.037037037037037,.1851851851851852,.4139872697724022,.5848803706835901,.3552467795046459,0,11,0,0,0,2159,4661281,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2159
29nov2017,14,3.2580965,.071428575,.4571428571428572,-.1,.0357142857142857,.4731570046194055,.6502746672423453,.1287696884094282,0,11,0,0,0,2160,4665600,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2160
30nov2017,12,2.5649493,.18055557,.1948611111111111,.0606944444444444,.125,.2948378857237052,.3481614796255637,.2975595178559521,0,11,0,1,0,2161,4669921,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2161
01dec2017,12,2.8332133,.1388889,.1416666666666667,.1416666666666667,.1666666666666667,.3226410113767657,.3226410113767657,.3726779962499649,0,12,0,0,0,2162,4674244,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2162
02dec2017,2,.69314718,.5,.075,.075,0,.075,.075,0,0,12,0,0,0,2163,4678569,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163
03dec2017,5,1.9459101,.28,.14,-.14,0,.28,.28,0,0,12,0,0,0,2164,4682896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2164
04dec2017,8,2.0794415,.21875,.13125,-.13125,.0625,.2435896908738134,.2435896908738134,.1653594569415369,0,12,0,0,0,2165,4687225,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2165
05dec2017,7,2.6390574,.14285715,.2214285714285714,.2214285714285714,0,.3523970395298288,.3523970395298288,0,0,12,0,0,0,2166,4691556,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2166
06dec2017,27,3.4965076,.12757201,.2277777777777777,.087037037037037,.0185185185185185,.36166623997244,.4184611563442881,.0944262872887552,0,12,0,1,0,2167,4695889,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167
07dec2017,11,3.2188759,.090909094,.4303030303030303,.0787878787878788,.0909090909090909,.4398012740976178,.6102280956674849,.2874797872880345,0,12,0,0,0,2168,4700224,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2168
08dec2017,9,2.5649493,.18518519,.1805555555555556,-.0861111111111111,.0555555555555556,.2639912082337049,.3080203616806469,.1571348402636772,0,12,0,0,0,2169,4704561,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2169
09dec2017,16,2.8332133,.0859375,.3083333333333333,-.2791666666666667,.0625,.3998697704670026,.4207508169926709,.2420614591379636,0,12,0,0,0,2170,4708900,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2170
10dec2017,8,2.1972246,.15625,.31875,.31875,0,.4182833220438032,.4182833220438032,0,0,12,0,0,0,2171,4713241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2171
11dec2017,12,2.9957323,.097222231,.1725,.1725,.0833333333333333,.3705654463114444,.3705654463114444,.2763853991962833,0,12,0,0,0,2172,4717584,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2172
12dec2017,23,3.3322046,.066162571,.4101449275362319,.0753623188405797,.0942028985507246,.3968091063959023,.5656826401803278,.2348094455944877,0,12,0,0,0,2173,4721929,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2173
13dec2017,30,3.6375861,.060000006,.2366666666666667,-.1344444444444444,.0433333333333333,.3554965228771975,.4053561153441669,.1308519095092701,0,12,0,0,0,2174,4726276,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2174
14dec2017,130,5.1647859,.019881656,.3605128205128205,-.0102564102564103,.0217948717948718,.4047481989292714,.5419274899276201,.1329938973255473,1,12,0,0,0,2175,4730625,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2175
15dec2017,50,4.2484951,.0352,.257,.173,.04,.4120691689510388,.4537851914727935,.1959591794226543,0,12,0,0,0,2176,4734976,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2176
16dec2017,9,2.1972246,.16049384,.3722222222222222,.15,.0555555555555556,.4565030796483142,.5696002496878353,.1571348402636772,0,12,0,0,0,2177,4739329,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2177
17dec2017,17,2.9444389,.10034602,.1588235294117647,.0411764705882353,.0588235294117647,.3482034961634998,.3804932147952055,.2352941176470589,0,12,0,0,0,2178,4743684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2178
18dec2017,12,2.7080503,.097222231,.3416666666666666,-.0583333333333333,0,.4152475834433665,.5345688813323208,0,0,12,0,0,0,2179,4748041,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2179
19dec2017,19,3.4657359,.074792244,.3157894736842105,-.1052631578947368,0,.4648295192804129,.5520046569316587,0,0,12,0,0,0,2180,4752400,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180
20dec2017,10,2.5649493,.16000001,.19,.19,0,.3806573262134856,.3806573262134856,0,0,12,0,0,0,2181,4756761,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2181
21dec2017,9,2.1972246,.11111111,.3833333333333334,.1833333333333333,.1111111111111111,.4068851871911234,.5280993172584952,.3142696805273545,0,12,0,0,0,2182,4761124,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182
22dec2017,7,1.9459101,.38775513,.3857142857142857,.3428571428571429,0,.4129288123655609,.4491488549217854,0,0,12,0,0,0,2183,4765489,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183
23dec2017,5,1.6094379,.2,.2,.2,.2,.4,.4,.4000000000000001,0,12,0,0,0,2184,4769856,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184
24dec2017,8,2.1972246,.21875,.2125,-.0375,0,.375624480032918,.429934588047996,0,0,12,0,0,0,2185,4774225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2185
25dec2017,0,,,,,,,,,0,12,0,0,0,2186,4778596,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186
26dec2017,6,2.1972246,.33333334,.1166666666666667,-.1166666666666667,0,.2608745973749754,.2608745973749754,0,0,12,0,0,0,2187,4782969,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2187
27dec2017,4,1.7917595,.625,.25,-.25,0,.4330127018922193,.4330127018922193,0,0,12,0,0,0,2188,4787344,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2188
28dec2017,12,2.7725887,.125,.3916666666666666,-.0083333333333333,.0277777777777778,.3672028907333968,.5368158867771112,.0921284663987611,0,12,1,0,0,2189,4791721,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2189
29dec2017,16,2.8903718,.0703125,.2114583333333333,.1239583333333333,0,.3401755444497248,.3808784049732932,0,0,12,0,0,0,2190,4796100,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2190
30dec2017,8,2.1972246,.3125,.6260416666666666,.2677083333333333,.0625,.2579108608662648,.6219151299168114,.1653594569415369,0,12,0,0,0,2191,4800481,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2191
31dec2017,7,2.0794415,.14285715,.2928571428571428,.1928571428571429,.0714285714285714,.380252332977319,.4395034303690046,.1749635530559413,0,12,0,0,0,2192,4804864,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192
01jan2018,4,1.3862944,.25,.3770833333333333,.1229166666666667,.125,.3784734964300671,.5199283804845946,.2165063509461096,0,1,0,0,0,2193,4809249,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2193
02jan2018,14,2.9444389,.10204082,.2428571428571429,.2428571428571429,.0178571428571429,.4017182483039676,.4017182483039676,.0643848442047141,0,1,0,0,0,2194,4813636,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2194
03jan2018,16,2.7725887,.1171875,.25625,.08125,.0583333333333333,.388858505757557,.4585558172131284,.2259240285287659,0,1,0,0,0,2195,4818025,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2195
04jan2018,17,3.583519,.10034602,.2990196078431372,-.0401960784313725,.107843137254902,.3705000413782488,.474412564983988,.2616012561593399,0,1,0,0,0,2196,4822416,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2196
05jan2018,17,2.9957323,.079584777,.1607843137254902,.0392156862745098,.0588235294117647,.3116968726303418,.3485235514247662,.2352941176470588,0,1,0,0,0,2197,4826809,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2197
06jan2018,5,1.6094379,.28,.14,-.14,0,.28,.28,0,0,1,0,0,0,2198,4831204,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2198
07jan2018,6,1.9459101,.16666667,.3083333333333333,.075,0,.3962497809322914,.4964457002868826,0,0,1,0,0,0,2199,4835601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2199
08jan2018,6,2.3978953,.16666667,.45,-.45,.3055555555555555,.4143267631552018,.4143267631552018,.3653596232768307,0,1,0,0,0,2200,4840000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2200
09jan2018,14,3.4965076,.071428575,.3785714285714286,.1571428571428572,.1071428571428571,.4060762972443399,.5324663446296538,.2789374884252377,0,1,0,0,0,2201,4844401,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2201
10jan2018,11,2.6390574,.1570248,.4454545454545455,-.0454545454545455,.0454545454545455,.4423360227528314,.6261188332804164,.1437398936440172,0,1,0,0,0,2202,4848804,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2202
11jan2018,30,4.1431346,.033333335,.5399999999999999,-.4066666666666666,.0333333333333333,.3382306905057554,.4905325903772572,.1795054935711501,0,1,0,0,0,2203,4853209,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2203
12jan2018,15,3.4657359,.06666667,.33,-.0633333333333333,0,.3957271787481876,.5113598428591053,0,0,1,0,0,0,2204,4857616,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204
13jan2018,4,1.7917595,.25,.375,-.375,.125,.414578098794425,.414578098794425,.2165063509461096,0,1,0,0,0,2205,4862025,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2205
14jan2018,6,1.7917595,.33333334,.3416666666666666,.1083333333333334,0,.3898895855096528,.506965372475171,0,0,1,0,0,0,2206,4866436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206
15jan2018,7,1.9459101,.18367349,.175,-.025,.0928571428571429,.2474873734152916,.3020761493398643,.1521948268047323,0,1,0,0,0,2207,4870849,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2207
16jan2018,26,3.7841897,.03846154,.1692307692307692,.1692307692307692,0,.35275752270148,.35275752270148,0,0,1,0,0,0,2208,4875264,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2208
17jan2018,41,4.5849676,.027959546,.3865853658536585,.0475609756097561,.016260162601626,.3974038294836635,.5523730644949445,.0718029338725841,0,1,0,0,0,2209,4879681,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2209
18jan2018,11,2.4849067,.10743802,.14,-.1145454545454545,0,.2669695249887659,.2788405747299028,0,0,1,0,0,0,2210,4884100,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2210
19jan2018,23,3.9702919,.054820418,.2021739130434782,.2021739130434782,.0869565217391304,.3453033514706482,.3453033514706482,.2817713347133852,0,1,0,0,0,2211,4888521,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211
20jan2018,18,3.0910425,.14814815,.1027777777777778,-.0083333333333333,.0555555555555556,.2917724675830571,.3092329219213246,.2290614236454256,0,1,0,0,0,2212,4892944,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2212
21jan2018,36,3.7376697,.2638889,.1490740740740741,-.0759259259259259,.0231481481481481,.3137031024525263,.3389217753725384,.0974424313881907,0,1,0,0,0,2213,4897369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2213
22jan2018,39,4.1588831,.032215647,.3324786324786325,.0222222222222222,.0641025641025641,.4197908297134659,.5350444417110487,.2314803857085613,0,1,0,0,0,2214,4901796,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2214
23jan2018,46,4.2626801,.039697543,.2282608695652174,.1528985507246377,.0326086956521739,.3602010570671432,.3980827291823421,.1615877037752011,0,1,0,0,0,2215,4906225,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2215
24jan2018,32,3.6375861,.03515625,.1463541666666666,-.0161458333333333,.015625,.258794426372609,.296872715634486,.0869963181692191,0,1,0,0,0,2216,4910656,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2216
25jan2018,293,6.0088134,.022050345,.2036973833902161,-.0031285551763367,.0369738339021616,.3550606300471232,.4093298024234117,.1796903028206412,1,1,0,0,0,2217,4915089,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217
26jan2018,68,4.4308167,.032006919,.2558823529411764,-.0544117647058824,.0404411764705882,.390374011061329,.4635806369127329,.1799218279888553,0,1,0,0,0,2218,4919524,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2218
27jan2018,15,2.8332133,.075555563,.16,0,.0333333333333333,.25703436864876,.3027650354097491,.1247219128924647,0,1,0,0,0,2219,4923961,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2219
28jan2018,18,3.4657359,.074074075,.2680555555555555,-.0430555555555555,.0277777777777778,.3503525561206124,.4390295133362299,.0785674201318386,0,1,0,0,0,2220,4928400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2220
29jan2018,26,3.4011974,.05029586,.2016025641025641,.1477564102564102,.0480769230769231,.3293513700452609,.3567687795079022,.1963517101602128,0,1,0,1,0,2221,4932841,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2221
30jan2018,34,4.2341065,.081314877,.0392156862745098,-.0196078431372549,.0450980392156863,.1764705882352942,.1797088507825818,.1776539841960504,0,1,0,1,0,2222,4937284,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2222
31jan2018,19,3.3322046,.058171745,.1578947368421053,-.1263157894736842,.1578947368421053,.3293786646234714,.3427322190299869,.3646422752776584,0,1,0,1,0,2223,4941729,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2223
01feb2018,22,3.6109178,.061983474,.2375,-.1011363636363636,.0227272727272727,.3663199979650182,.4246975710543964,.1041494476126328,0,2,0,1,0,2224,4946176,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2224
02feb2018,23,3.2580965,.085066162,.058695652173913,-.058695652173913,.0217391304347826,.2129769195052975,.2129769195052975,.1019655599961615,0,2,0,0,0,2225,4950625,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2225
03feb2018,13,2.5649493,.23076925,.4692307692307692,.3307692307692308,.0384615384615385,.4546928217271277,.5634845099019212,.1332346775052983,0,2,0,0,0,2226,4955076,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2226
04feb2018,15,3.2580965,.06666667,.3372222222222223,.1694444444444444,.1,.3905227582246111,.4873555499825209,.270801280154532,0,2,0,0,0,2227,4959529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2227
05feb2018,34,3.9318256,.05363322,.3014705882352941,.1514705882352941,0,.3873904577838836,.4669181333516563,0,0,2,0,1,1,2228,4963984,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2228
06feb2018,33,4.1108737,.046831958,.1467171717171717,.0108585858585859,.0404040404040404,.2603734965748246,.2986676703435408,.1299462659623091,0,2,0,0,0,2229,4968441,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229
07feb2018,28,3.713572,.03826531,.4178571428571428,.3678571428571428,.0678571428571429,.3482646483726455,.4007168321793293,.1670191850155703,0,2,0,0,0,2230,4972900,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2230
08feb2018,18,3.2580965,.074074075,.1638888888888889,.0083333333333333,0,.3081330680961084,.348907023590972,0,0,2,1,1,0,2231,4977361,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2231
09feb2018,14,2.8903718,.071428575,.2535714285714286,.1107142857142857,.0571428571428571,.4064059747672647,.4660543237145873,.2060315014550851,0,2,0,0,0,2232,4981824,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2232
10feb2018,11,2.4849067,.12396695,.4090909090909091,-.1545454545454545,0,.3824669812356842,.5382862306577259,0,0,2,0,0,0,2233,4986289,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2233
11feb2018,11,2.8903718,.1570248,.1545454545454545,-.1545454545454545,.0909090909090909,.3340213285613425,.3340213285613425,.2874797872880345,0,2,0,0,0,2234,4990756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2234
12feb2018,8,2.7725887,.125,.2125,.0375,0,.375624480032918,.4299345880479959,0,0,2,0,0,0,2235,4995225,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235
13feb2018,44,3.8066626,.032024797,.4496212121212121,.4496212121212121,.0265151515151515,.4772010227521546,.4772010227521546,.1001462429272901,0,2,0,0,0,2236,4999696,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236
14feb2018,64,4.3694477,.023925781,.4828125,.4609375,.0390625,.4827669881461966,.5036948442199404,.1606794046968995,0,2,0,1,0,2237,5004169,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2237
15feb2018,48,3.9889841,.026909724,.2864583333333333,.1864583333333333,.0416666666666667,.4136649690235109,.4673439560579433,.1998263134713635,0,2,0,1,0,2238,5008644,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2238
16feb2018,23,3.2188759,.062381852,.3021739130434783,.0847826086956522,0,.4194919963141665,.509994625421104,0,0,2,0,1,0,2239,5013121,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2239
17feb2018,5,2.0794415,.2,.14,.14,0,.28,.28,0,0,2,0,0,0,2240,5017600,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240
18feb2018,19,3.1780539,.074792244,.5657894736842105,.2447368421052632,0,.4513292156971762,.681116486065363,0,0,2,0,0,0,2241,5022081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2241
19feb2018,29,3.8286414,.041617122,.3413793103448276,.3310344827586207,0,.4066407729097364,.4151056768449095,0,0,2,0,0,0,2242,5026564,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2242
